"user_id","customer_id","date_key","year_month","total_events","logins","projects_created","tasks_created","feature_interactions","invites_sent","reports_viewed","engagement_score","web_events","ios_events","android_events","plan_tier","country","acquisition_channel"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250101,"2025-01","168","20","12","60","52","8","16","1.68","114","27","27","business","ZA","google_ads"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250201,"2025-02","190","40","18","71","36","15","10","1.75","126","37","27","business","ZA","google_ads"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250301,"2025-03","196","52","30","47","47","3","17","1.63","146","28","22","business","ZA","google_ads"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250401,"2025-04","183","40","15","87","27","7","7","1.63","118","37","28","business","ZA","google_ads"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250501,"2025-05","159","27","14","79","23","8","8","1.67","104","33","22","business","ZA","google_ads"
"05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242","05a7bdcd-9a3a-4e99-8cf0-24e8dca7a242",20250601,"2025-06","193","68","16","62","25","7","15","1.49","130","41","22","business","ZA","google_ads"
"0604f7af-4afe-45ea-9405-3f80d0b9aac5","0604f7af-4afe-45ea-9405-3f80d0b9aac5",20240101,"2024-01","66","6","4","21","23","3","6","1.63","46","12","8","pro","NG","google_ads"
"0604f7af-4afe-45ea-9405-3f80d0b9aac5","0604f7af-4afe-45ea-9405-3f80d0b9aac5",20240201,"2024-02","71","21","7","18","18","2","5","1.59","39","20","12","pro","NG","google_ads"
"0604f7af-4afe-45ea-9405-3f80d0b9aac5","0604f7af-4afe-45ea-9405-3f80d0b9aac5",20240301,"2024-03","76","7","10","26","26","3","3","1.84","55","11","10","pro","NG","google_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240201,"2024-02","95","15","9","42","18","3","5","1.61","61","17","17","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240301,"2024-03","127","21","9","62","30","2","3","1.65","84","22","21","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240401,"2024-04","93","21","10","42","12","2","6","1.57","58","22","13","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240501,"2024-05","92","32","12","32","9","1","6","1.50","60","19","13","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240601,"2024-06","60","14","1","28","13","2","2","1.55","34","12","14","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240701,"2024-07","68","15","6","16","23","2","6","1.63","39","15","14","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240801,"2024-08","105","11","10","44","30","2","8","1.67","74","15","16","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20240901,"2024-09","72","16","7","23","19","3","4","1.69","52","12","8","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20241001,"2024-10","90","25","5","42","10","2","6","1.46","64","12","14","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20241101,"2024-11","78","20","10","31","11","3","3","1.67","47","19","12","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20241201,"2024-12","79","29","11","22","10","2","5","1.56","48","11","20","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250101,"2025-01","92","32","14","21","17","1","7","1.56","62","16","14","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250201,"2025-02","95","19","7","33","24","4","8","1.62","61","21","13","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250301,"2025-03","95","26","12","35","17","2","3","1.65","65","17","13","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250401,"2025-04","87","18","7","32","21","1","8","1.53","60","20","7","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250501,"2025-05","81","17","7","30","20","1","6","1.57","48","16","17","pro","NG","linkedin_ads"
"062dfc6d-5043-4d98-93e9-9e2be6b3fb61","062dfc6d-5043-4d98-93e9-9e2be6b3fb61",20250601,"2025-06","88","15","11","30","23","2","7","1.67","68","17","3","pro","NG","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20240701,"2024-07","20","4","3","7","2","0","1","1.38","16","1","3","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20240801,"2024-08","13","6","2","2","2","0","1","1.46","7","4","2","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20240901,"2024-09","15","6","1","5","2","0","1","1.37","11","2","2","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20241001,"2024-10","14","5","1","6","2","0","0","1.50","9","3","2","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20241101,"2024-11","14","1","2","10","1","0","0","1.71","8","3","3","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20241201,"2024-12","22","7","1","9","5","0","0","1.52","13","5","4","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250101,"2025-01","12","1","2","9","0","0","0","1.71","8","1","3","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250201,"2025-02","20","6","3","7","3","0","1","1.58","12","6","2","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250301,"2025-03","21","7","2","7","4","0","1","1.50","16","5","0","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250401,"2025-04","22","6","1","9","6","0","0","1.57","17","5","0","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250501,"2025-05","20","6","0","10","4","0","0","1.45","18","2","0","starter","ZA","linkedin_ads"
"079e45e2-27d6-442c-bb1e-79063ed8db34","079e45e2-27d6-442c-bb1e-79063ed8db34",20250601,"2025-06","19","6","2","7","4","0","0","1.61","9","6","4","starter","ZA","linkedin_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240301,"2024-03","57","12","1","23","9","2","7","1.32","42","9","6","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240401,"2024-04","79","3","9","53","5","2","7","1.61","52","16","11","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240501,"2024-05","93","24","5","53","6","2","3","1.49","60","21","12","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240601,"2024-06","107","25","8","39","25","2","8","1.55","73","16","18","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240701,"2024-07","86","30","12","18","18","1","7","1.55","54","22","10","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240801,"2024-08","128","34","10","56","23","3","2","1.61","89","19","20","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20240901,"2024-09","118","29","9","44","29","1","6","1.56","80","20","18","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20241001,"2024-10","100","23","7","42","19","1","8","1.49","68","16","16","pro","BR","google_ads"
"07ab680e-2668-425e-88e4-9fc8147dc74a","07ab680e-2668-425e-88e4-9fc8147dc74a",20241101,"2024-11","97","20","3","43","20","1","9","1.42","71","11","15","pro","BR","google_ads"
"07db1e24-9bc8-42ba-ad22-f3aa23a85227","07db1e24-9bc8-42ba-ad22-f3aa23a85227",20250201,"2025-02","155","40","16","43","21","9","23","1.49","111","26","18","business","CA","linkedin_ads"
"07db1e24-9bc8-42ba-ad22-f3aa23a85227","07db1e24-9bc8-42ba-ad22-f3aa23a85227",20250301,"2025-03","232","74","3","79","52","4","20","1.39","150","46","36","business","CA","linkedin_ads"
"07db1e24-9bc8-42ba-ad22-f3aa23a85227","07db1e24-9bc8-42ba-ad22-f3aa23a85227",20250401,"2025-04","152","26","17","89","4","8","8","1.65","107","27","18","business","CA","linkedin_ads"
"07db1e24-9bc8-42ba-ad22-f3aa23a85227","07db1e24-9bc8-42ba-ad22-f3aa23a85227",20250501,"2025-05","226","46","17","91","52","14","6","1.74","140","45","41","business","CA","linkedin_ads"
"07db1e24-9bc8-42ba-ad22-f3aa23a85227","07db1e24-9bc8-42ba-ad22-f3aa23a85227",20250601,"2025-06","198","56","11","55","47","11","18","1.56","144","34","20","business","CA","linkedin_ads"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250101,"2025-01","21","10","2","2","3","0","1","1.19","16","5","0","starter","DE","organic_search"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250201,"2025-02","16","5","1","6","3","0","1","1.44","12","1","3","starter","DE","organic_search"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250301,"2025-03","17","7","1","7","2","0","0","1.44","11","5","1","starter","DE","organic_search"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250401,"2025-04","16","5","1","7","3","0","0","1.53","13","1","2","starter","DE","organic_search"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250501,"2025-05","16","6","1","4","5","0","0","1.56","11","3","2","starter","DE","organic_search"
"0879d1f6-0ccd-40f8-b186-60506d6b376f","0879d1f6-0ccd-40f8-b186-60506d6b376f",20250601,"2025-06","16","3","1","9","2","0","1","1.47","13","2","1","starter","DE","organic_search"
"08a79ab7-2b2d-4dff-9de6-187ba0f0d899","08a79ab7-2b2d-4dff-9de6-187ba0f0d899",20250401,"2025-04","25","5","2","9","6","0","0","1.46","16","6","3","starter","NG","google_ads"
"08a79ab7-2b2d-4dff-9de6-187ba0f0d899","08a79ab7-2b2d-4dff-9de6-187ba0f0d899",20250501,"2025-05","21","6","1","11","3","0","0","1.50","13","5","3","starter","NG","google_ads"
"08a79ab7-2b2d-4dff-9de6-187ba0f0d899","08a79ab7-2b2d-4dff-9de6-187ba0f0d899",20250601,"2025-06","15","8","2","4","1","0","0","1.47","11","2","2","starter","NG","google_ads"
"093466c8-ea84-49ba-81a2-3dabc4337926","093466c8-ea84-49ba-81a2-3dabc4337926",20250201,"2025-02","128","29","8","65","14","3","6","1.49","82","24","22","pro","CA","linkedin_ads"
"093466c8-ea84-49ba-81a2-3dabc4337926","093466c8-ea84-49ba-81a2-3dabc4337926",20250301,"2025-03","90","17","11","29","26","0","7","1.62","60","19","11","pro","CA","linkedin_ads"
"093466c8-ea84-49ba-81a2-3dabc4337926","093466c8-ea84-49ba-81a2-3dabc4337926",20250401,"2025-04","91","11","6","44","22","3","5","1.66","58","17","16","pro","CA","linkedin_ads"
"093466c8-ea84-49ba-81a2-3dabc4337926","093466c8-ea84-49ba-81a2-3dabc4337926",20250501,"2025-05","88","25","1","38","17","2","5","1.44","53","21","14","pro","CA","linkedin_ads"
"093466c8-ea84-49ba-81a2-3dabc4337926","093466c8-ea84-49ba-81a2-3dabc4337926",20250601,"2025-06","86","19","11","22","26","3","5","1.73","58","18","10","pro","CA","linkedin_ads"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250101,"2025-01","69","5","9","36","7","2","7","1.57","53","11","5","pro","NG","referral"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250201,"2025-02","70","15","8","26","13","3","5","1.66","43","15","12","pro","NG","referral"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250301,"2025-03","89","40","5","27","9","3","5","1.41","51","16","22","pro","NG","referral"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250401,"2025-04","102","14","6","52","23","3","4","1.65","66","24","12","pro","NG","referral"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250501,"2025-05","60","12","8","17","14","3","6","1.69","40","8","12","pro","NG","referral"
"09800b85-130a-4248-b34c-d07b838cf12f","09800b85-130a-4248-b34c-d07b838cf12f",20250601,"2025-06","91","30","7","25","21","2","6","1.52","62","17","12","pro","NG","referral"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240201,"2024-02","23","7","1","7","4","0","1","1.24","16","3","4","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240301,"2024-03","16","4","2","7","3","0","0","1.66","14","1","1","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240401,"2024-04","16","5","2","5","4","0","0","1.66","15","1","0","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240501,"2024-05","7","3","1","3","0","0","0","1.50","6","0","1","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240601,"2024-06","14","5","2","4","3","0","0","1.64","9","3","2","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240701,"2024-07","25","8","0","10","6","0","1","1.40","19","2","4","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240801,"2024-08","13","3","2","4","3","0","1","1.62","9","2","2","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20240901,"2024-09","14","2","1","7","4","0","0","1.68","10","3","1","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20241001,"2024-10","19","9","0","8","2","0","0","1.32","12","4","3","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20241101,"2024-11","16","6","1","6","3","0","0","1.50","14","1","1","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20241201,"2024-12","20","6","2","9","2","0","1","1.48","11","3","6","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250101,"2025-01","22","4","2","12","3","0","1","1.55","16","2","4","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250201,"2025-02","17","2","2","8","4","0","1","1.65","13","2","2","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250301,"2025-03","17","6","1","6","3","0","1","1.41","12","1","4","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250401,"2025-04","18","5","3","7","3","0","0","1.69","9","4","5","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250501,"2025-05","30","8","2","12","7","0","1","1.53","20","4","6","starter","US","linkedin_ads"
"0b018914-e94a-43e7-908e-b11ebe13e5bd","0b018914-e94a-43e7-908e-b11ebe13e5bd",20250601,"2025-06","17","6","2","6","2","0","1","1.47","12","3","2","starter","US","linkedin_ads"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20240701,"2024-07","236","43","12","112","41","11","14","1.58","163","46","27","business","GH","referral"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20240801,"2024-08","248","39","25","101","52","11","20","1.67","172","50","26","business","GH","referral"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20240901,"2024-09","141","50","13","29","21","13","15","1.61","90","29","22","business","GH","referral"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20241001,"2024-10","197","28","20","99","30","2","18","1.55","129","39","29","business","GH","referral"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20241101,"2024-11","257","52","29","109","47","11","9","1.71","170","52","35","business","GH","referral"
"0bfcfdf5-4127-4242-a393-633ff9750645","0bfcfdf5-4127-4242-a393-633ff9750645",20241201,"2024-12","211","21","12","106","55","12","4","1.77","143","39","29","business","GH","referral"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240401,"2024-04","24","4","2","10","4","0","1","1.38","17","4","3","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240501,"2024-05","16","6","1","7","2","0","0","1.47","11","3","2","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240601,"2024-06","19","5","2","8","3","0","1","1.53","12","6","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240701,"2024-07","16","4","0","11","1","0","0","1.41","13","2","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240801,"2024-08","14","7","1","4","2","0","0","1.43","10","3","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20240901,"2024-09","23","6","2","11","3","0","1","1.50","11","10","2","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20241001,"2024-10","16","6","2","4","4","0","0","1.63","11","2","3","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20241101,"2024-11","16","4","1","8","3","0","0","1.56","11","3","2","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20241201,"2024-12","20","6","1","10","3","0","0","1.50","11","6","3","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250101,"2025-01","15","4","1","8","2","0","0","1.53","10","2","3","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250201,"2025-02","20","5","0","11","4","0","0","1.48","15","4","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250301,"2025-03","15","7","2","1","4","0","1","1.50","11","3","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250401,"2025-04","11","4","1","5","1","0","0","1.50","6","4","1","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250501,"2025-05","21","7","2","9","2","0","1","1.45","15","2","4","starter","US","organic_search"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","0c683c27-70b3-4bff-b632-ce4eb0e552e2",20250601,"2025-06","22","8","1","9","3","0","1","1.39","12","6","4","starter","US","organic_search"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20240601,"2024-06","103","36","8","30","20","2","4","1.49","73","13","17","pro","KE","google_ads"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20240701,"2024-07","78","13","5","28","26","2","4","1.67","50","17","11","pro","KE","google_ads"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20240801,"2024-08","116","31","11","50","16","3","5","1.58","81","19","16","pro","KE","google_ads"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20240901,"2024-09","74","20","4","27","20","2","1","1.63","47","16","11","pro","KE","google_ads"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20241001,"2024-10","111","31","10","39","22","3","6","1.58","64","27","20","pro","KE","google_ads"
"0ccf9328-3727-4a4d-88b8-756a6b7ee337","0ccf9328-3727-4a4d-88b8-756a6b7ee337",20241101,"2024-11","67","17","5","29","9","3","4","1.57","48","7","12","pro","KE","google_ads"
