"subscription_id","customer_id","stripe_customer_id","plan_price_id","plan_tier","date_key","year_month","plan_name","billing_interval","price_usd","mrr_contribution","status","trial_start_date","trial_end_date","current_period_start","current_period_end","churn_date","is_active","is_churned","is_in_trial","days_as_customer","acquisition_channel","acquisition_channel_type","is_paid_acquisition","country","signup_plan_tier"
"sub_o03w2mrop2byee","02b445a8-e028-4acd-8760-e9bc8801e17e","cus_dyr5pgba9in2xr","price_starter_monthly","starter",20240121,"2024-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-01-21 07:23:24+01","2024-02-04 13:56:38+01","2024-01-21 01:02:12+01","2025-06-30 02:33:56+01","",1,"","",868,"product_hunt","Organic","","US","starter"
"sub_5afql0dgh6m3sg","0604f7af-4afe-45ea-9405-3f80d0b9aac5","cus_hxs75t0ic0ra6w","price_pro_annual","pro",20240109,"2024-01","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","canceled","2024-01-09 21:57:09+01","2024-01-23 20:13:33+01","2024-01-09 19:06:31+01","2024-03-09 21:54:31+01","2024-03-09 14:48:35+01","",1,"",59,"google_ads","Paid",1,"NG","pro"
"sub_k8ekt292mi560t","84a596ef-797f-4348-a951-8d3bad9b28ec","cus_dw4c3evwchm40o","price_business_monthly","business",20240307,"2024-03","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-03-07 20:46:07+01","2024-03-21 02:06:42+01","2024-03-07 14:02:13+01","2025-06-30 08:41:23+01","",1,"","",822,"google_ads","Paid",1,"US","business"
"sub_ya3s9ucku7zqj3","0e0daf9c-1d9c-4db2-b47f-d1e7cc712971","cus_vmefoztp7bd4w1","price_business_monthly","business",20241021,"2024-10","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2024-10-21 20:36:51+01","2024-11-04 13:55:49+01","2024-10-21 13:48:38+01","2024-11-20 23:36:39+01","2024-11-20 21:26:49+01","",1,"",30,"organic_search","Organic","","GH","business"
"sub_3x10y14dsf2uwu","c389eec8-57a9-45eb-9928-56e19b32454e","cus_5o31yhxso7vbgr","price_starter_monthly","starter",20240211,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-02-11 17:56:19+01","2024-02-25 19:39:50+01","2024-02-11 05:21:36+01","2025-06-30 04:18:01+01","",1,"","",847,"google_ads","Paid",1,"NG","starter"
"sub_hggg23kf8ou7oz","6c3bc093-5580-40ed-92fc-3ec2bf6a6840","cus_9w59sqwhbef46r","price_pro_monthly","pro",20250204,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-04 15:48:26+01","2025-02-18 01:41:28+01","2025-02-04 18:30:09+01","2025-06-30 13:40:07+01","",1,"","",488,"google_ads","Paid",1,"GB","pro"
"sub_hu9ivlx6x6sxua","3cb05c78-5da0-4cda-bfec-30dfd86ec8d3","cus_21b07g2re6zvlh","price_starter_annual","starter",20240123,"2024-01","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-01-23 23:36:39+01","2024-02-06 14:21:01+01","2024-01-23 10:52:00+01","2024-11-18 12:26:56+01","2024-11-18 22:07:09+01","",1,"",300,"google_ads","Paid",1,"KE","starter"
"sub_4fvmypj2nnoc3a","252cd101-efb4-4467-b950-1d6df3e51a11","cus_5nhqr6f7qnezw9","price_starter_monthly","starter",20240427,"2024-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-04-27 22:56:09+01","2024-05-11 07:51:33+01","2024-04-27 16:51:27+01","2025-06-30 04:43:53+01","",1,"","",771,"referral","Organic","","GH","starter"
"sub_m7e41ofv14j643","7fbf15a8-e557-45e6-b484-76cf5b0f2c68","cus_qgm5v2wwg84d4r","price_starter_monthly","starter",20240117,"2024-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-01-17 22:54:32+01","2024-01-31 14:38:25+01","2024-01-17 06:30:48+01","2025-06-30 08:00:00+01","",1,"","",872,"organic_search","Organic","","NG","starter"
"sub_o9e9nhcgw33a8n","018fde18-e7d5-4ee8-bcbb-355d276ddc06","cus_ipi7866pb90spo","price_pro_monthly","pro",20250304,"2025-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-03-04 21:38:04+01","2025-03-19 00:20:03+01","2025-03-04 02:39:41+01","2025-06-30 09:05:18+01","",1,"","",460,"linkedin_ads","Paid",1,"NG","pro"
"sub_15s58xwbnwj6pv","4c058cd4-883c-4e11-861e-1ce40d04a5bd","cus_ohmi9ayfquv9qe","price_pro_monthly","pro",20240819,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-08-19 05:46:25+01","2024-09-02 14:42:08+01","2024-08-19 13:10:03+01","2025-06-30 23:28:56+01","",1,"","",657,"linkedin_ads","Paid",1,"NG","pro"
"sub_mtd503779u7c1a","87ded5dc-55a9-47e8-932c-bd80afa37ad5","cus_nytk1zwuhywm7s","price_pro_monthly","pro",20250208,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2025-02-08 08:05:59+01","2025-02-22 05:59:20+01","2025-02-08 17:43:34+01","2025-04-09 09:04:12+01","2025-04-09 07:12:29+01","",1,"",59,"referral","Organic","","US","pro"
"sub_7h6oq7qh96ycfn","559ddc05-254e-400a-ba1e-abede16e93f2","cus_guczh9ier7u8h0","price_pro_monthly","pro",20240127,"2024-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-01-27 22:20:08+01","2024-02-10 15:31:34+01","2024-01-27 08:48:27+01","2025-06-30 08:52:32+01","",1,"","",862,"google_ads","Paid",1,"KE","pro"
"sub_mehcykjb85lfos","47f475eb-2880-43ef-b2dd-d4f7783ad102","cus_qs3qt36qnyy95g","price_starter_monthly","starter",20250404,"2025-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-04-04 15:13:43+01","2025-04-18 09:53:06+01","2025-04-04 04:27:17+01","2025-06-30 10:03:15+01","",1,"","",429,"google_ads","Paid",1,"US","starter"
"sub_t760rs6c4x56v3","0bfcfdf5-4127-4242-a393-633ff9750645","cus_effh8aoy7rp0ag","price_business_monthly","business",20240719,"2024-07","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2024-07-19 18:21:47+01","2024-08-02 16:50:46+01","2024-07-19 04:40:12+01","2024-12-16 09:33:59+01","2024-12-16 14:10:36+01","",1,"",150,"referral","Organic","","GH","business"
"sub_p15i3iest9omuq","aee83b3b-6906-4aa2-96f8-8854a00c2c8a","cus_x2rxttqu6l2ink","price_starter_monthly","starter",20240429,"2024-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-04-29 00:40:27+01","2024-05-12 13:43:59+01","2024-04-29 00:01:31+01","2025-06-30 23:37:34+01","",1,"","",769,"referral","Organic","","GB","starter"
"sub_qzo7io2f2natd4","990178cb-bb62-4c0c-996a-159993a44ea5","cus_k94yxfiblejgub","price_business_monthly","business",20240525,"2024-05","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-05-25 06:05:25+01","2024-06-08 22:55:42+01","2024-05-25 06:14:40+01","2025-06-30 12:20:43+01","",1,"","",743,"linkedin_ads","Paid",1,"NG","business"
"sub_1tqdju0s1g9eu8","5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647","cus_7orfqla09lzrk7","price_starter_monthly","starter",20240316,"2024-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-03-16 22:17:15+01","2024-03-30 14:39:38+01","2024-03-16 20:02:35+01","2025-06-30 19:34:49+01","",1,"","",813,"linkedin_ads","Paid",1,"GB","starter"
"sub_258e7428yi4pzz","a8230ecc-dae6-44e5-a9d6-a20fc90bfb4b","cus_06ftlo4qdbxvh7","price_pro_monthly","pro",20250213,"2025-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-02-13 20:21:54+01","2025-02-28 00:39:32+01","2025-02-13 09:32:18+01","2025-06-30 21:08:19+01","",1,"","",479,"organic_search","Organic","","ZA","pro"
"sub_cdmws81bxd7itq","046360a0-abb3-4e61-bf4f-c6b2746de1c0","cus_orvscyozpnamlq","price_pro_monthly","pro",20240212,"2024-02","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-02-12 13:49:04+01","2024-02-26 20:04:46+01","2024-02-12 16:12:34+01","2024-11-08 22:11:01+01","2024-11-08 20:28:17+01","",1,"",270,"organic_search","Organic","","GB","pro"
"sub_9rtnfw6szf4lur","997520a7-0304-4f6c-9c7c-346be983976f","cus_f060o4vfk9sm7v","price_pro_monthly","pro",20250108,"2025-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-01-07 22:33:00+01","2025-01-21 13:41:11+01","2025-01-08 00:02:50+01","2025-06-30 21:34:20+01","",1,"","",515,"referral","Organic","","CA","pro"
"sub_2nz5x51o0lqbyg","47bcccfb-f7af-42ed-9988-32b3d1836673","cus_u6h3kr3kvr0i2f","price_starter_monthly","starter",20240728,"2024-07","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-07-28 12:17:16+01","2024-08-11 06:59:33+01","2024-07-28 18:11:49+01","2025-07-01 00:21:54+01","",1,"","",679,"organic_search","Organic","","NG","starter"
"sub_vhm3kwwetujo55","3c85a474-0e44-4319-8815-02977bd28725","cus_g6xb1r8vnrpjy9","price_pro_monthly","pro",20250303,"2025-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-03-03 11:25:10+01","2025-03-17 09:05:43+01","2025-03-03 07:34:57+01","2025-06-30 19:59:06+01","",1,"","",461,"organic_search","Organic","","NG","pro"
"sub_ltm9r6mguov5it","0879d1f6-0ccd-40f8-b186-60506d6b376f","cus_qymbnw8bkxcgw1","price_starter_monthly","starter",20250110,"2025-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-01-10 04:35:45+01","2025-01-24 13:23:23+01","2025-01-10 22:23:06+01","2025-06-30 08:55:32+01","",1,"","",512,"organic_search","Organic","","DE","starter"
"sub_xs88ualry3igwe","64aee7ad-1a15-4b29-8e12-eae7ffa7bcba","cus_jzntmfek2o7fhs","price_business_annual","business",20241005,"2024-10","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2024-10-05 04:58:30+01","2024-10-19 20:30:10+01","2024-10-05 22:57:32+01","2025-06-30 19:04:59+01","",1,"","",609,"google_ads","Paid",1,"GH","business"
"sub_szujb4hllqlld0","b7178eef-d5ff-40e1-990c-37f9c414b63b","cus_t1eqc37rln36v1","price_pro_annual","pro",20241013,"2024-10","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-10-13 16:46:54+01","2024-10-27 17:06:15+01","2024-10-13 12:39:56+01","2025-06-30 07:52:26+01","",1,"","",602,"organic_search","Organic","","DE","pro"
"sub_qlaw8f52k1d1gn","8f0980e1-12ed-4e58-9e32-309ee6d156da","cus_fieecy2c11bd2s","price_starter_monthly","starter",20240604,"2024-06","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-06-04 18:03:38+01","2024-06-19 00:53:08+01","2024-06-04 17:07:44+01","2025-06-30 19:33:30+01","",1,"","",733,"google_ads","Paid",1,"DE","starter"
"sub_amisu1o67u61o8","cb5b93e6-010d-4515-8e9f-9b79fb9b3c61","cus_27h6gmd478mfs0","price_pro_monthly","pro",20250410,"2025-04","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-04-10 09:19:55+01","2025-04-24 06:08:31+01","2025-04-10 19:32:26+01","2025-06-30 15:34:28+01","",1,"","",423,"google_ads","Paid",1,"NG","pro"
"sub_s96kw0pn524ksk","ce73edc0-c5f5-46ac-b1db-98fe68c22643","cus_8g1a0774rzgyd4","price_starter_monthly","starter",20240204,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2024-02-04 05:59:54+01","2024-02-18 01:56:02+01","2024-02-04 20:58:07+01","2024-06-03 03:51:44+01","2024-06-03 14:21:01+01","",1,"",119,"google_ads","Paid",1,"US","starter"
"sub_2nixi8e55325ca","0d3c4fbc-4a09-4943-80f7-48b53c0290c5","cus_srnkzcrnq0y4io","price_business_annual","business",20240920,"2024-09","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","canceled","2024-09-21 00:11:43+01","2024-10-04 04:18:19+01","2024-09-20 11:30:02+01","2024-11-19 17:13:40+01","2024-11-19 21:27:35+01","",1,"",60,"google_ads","Paid",1,"NG","business"
"sub_swnwzf8y7p62zk","ce31cc9f-3741-42e7-ba7b-1906d0a6e4c7","cus_ayyosyeoz906gn","price_business_monthly","business",20240205,"2024-02","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-02-05 17:47:45+01","2024-02-19 06:58:23+01","2024-02-05 14:09:47+01","2025-06-30 01:08:23+01","",1,"","",853,"referral","Organic","","DE","business"
"sub_8ch3z3de4ev5xw","96a84608-45bb-4e03-91e3-f80b8c8d8d63","cus_r11v127my89sfq","price_starter_monthly","starter",20241031,"2024-10","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-10-31 03:33:15+01","2024-11-14 14:16:31+01","2024-10-31 20:05:03+01","2025-06-30 13:47:00+01","",1,"","",584,"referral","Organic","","KE","starter"
"sub_zqafqsdq26rl0n","93c085e4-4550-40cc-ac8f-9087396fd09d","cus_3ragvlkw1xsrqk","price_starter_annual","starter",20240911,"2024-09","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-09-11 19:02:20+01","2024-09-25 05:39:05+01","2024-09-11 21:17:30+01","2025-06-30 05:24:09+01","",1,"","",633,"google_ads","Paid",1,"IN","starter"
"sub_1yq6t0otgpeqcy","91e7b019-5bdd-4602-8484-6f2e577b1a3d","cus_95eq4pbgx25fpl","price_pro_monthly","pro",20240513,"2024-05","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-05-13 06:53:59+01","2024-05-27 01:20:11+01","2024-05-13 07:28:50+01","2024-06-12 23:46:13+01","2024-06-12 19:41:37+01","",1,"",30,"organic_search","Organic","","DE","pro"
"sub_uuw05802xvxiti","e868ee77-ed48-4f8d-b0bb-14df3d1f38f9","cus_qufcjvny1kcven","price_pro_annual","pro",20240226,"2024-02","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-02-26 19:54:57+01","2024-03-11 18:13:20+01","2024-02-26 06:20:41+01","2025-06-30 12:44:15+01","",1,"","",832,"organic_search","Organic","","GB","pro"
"sub_lprx05h3k7ujj3","277030f9-a01b-44c4-b274-4f47009f1558","cus_mmxixv6ckmalq5","price_starter_monthly","starter",20250126,"2025-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2025-01-26 15:38:52+01","2025-02-09 19:28:00+01","2025-01-26 16:39:45+01","2025-07-01 00:07:11+01","",1,"","",497,"referral","Organic","","GH","starter"
"sub_gcbi6qsrer6luu","f34a9484-c934-40c4-a990-88bcd366da1e","cus_nou3dyms1mwnpr","price_pro_annual","pro",20240803,"2024-08","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-08-03 22:48:06+01","2024-08-17 05:50:23+01","2024-08-03 17:15:08+01","2025-06-30 05:01:51+01","",1,"","",673,"google_ads","Paid",1,"US","pro"
"sub_25tg5jtv75ssum","aad25c2a-d4d3-47e1-a07d-ede2f8eeb66b","cus_2w8zuvjutpmc3s","price_starter_monthly","starter",20241001,"2024-10","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-10-01 12:42:32+01","2024-10-15 12:11:15+01","2024-10-01 07:44:47+01","2025-07-01 00:45:56+01","",1,"","",614,"google_ads","Paid",1,"NG","starter"
"sub_oc4191hkk7x34u","4238a0b8-0d58-4b7a-8569-579523e56bc0","cus_yt5wsgrx37jw34","price_starter_monthly","starter",20241003,"2024-10","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-10-03 06:13:55+01","2024-10-18 00:36:57+01","2024-10-03 04:29:04+01","2025-06-30 12:53:55+01","",1,"","",612,"google_ads","Paid",1,"GB","starter"
"sub_d2xg770xdhj5sc","7dcbe1ea-6da1-45e0-8b5a-aba2a4289c02","cus_014o46w4jkfyii","price_starter_monthly","starter",20250107,"2025-01","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2025-01-07 19:31:05+01","2025-01-21 20:07:09+01","2025-01-07 07:58:00+01","2025-04-07 19:26:30+01","2025-04-07 03:13:43+01","",1,"",89,"organic_search","Organic","","GB","starter"
"sub_w0ef578o1fe1ye","1cb9a85f-dcae-4584-a2a0-ab1e65a92a70","cus_p6hjb2jtxb02b6","price_pro_monthly","pro",20240505,"2024-05","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-05-05 02:07:39+01","2024-05-20 00:02:28+01","2024-05-05 13:25:06+01","2025-06-30 05:58:11+01","",1,"","",763,"referral","Organic","","GH","pro"
"sub_m0tpi70hkgnhag","f9db3678-d413-469d-85ec-2e4cc4dc73d2","cus_5o44iusexu1srd","price_business_annual","business",20250319,"2025-03","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","active","2025-03-19 04:09:48+01","2025-04-02 10:11:06+01","2025-03-19 21:56:42+01","2025-06-30 10:49:33+01","",1,"","",444,"google_ads","Paid",1,"IN","business"
"sub_auos74ulevna3g","d8cb8969-565d-4eef-b775-542ba0fd5c7d","cus_07hdhjo5ctzetr","price_pro_annual","pro",20250217,"2025-02","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2025-02-17 03:51:47+01","2025-03-04 00:41:00+01","2025-02-17 12:22:46+01","2025-06-30 13:53:50+01","",1,"","",475,"google_ads","Paid",1,"DE","pro"
"sub_hyvezrad8ejpml","e4312fa9-bcf3-41dd-8c0e-7a87d97be327","cus_lx6b02b7yjnxz6","price_pro_monthly","pro",20250326,"2025-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2025-03-26 01:16:04+01","2025-04-10 00:49:09+01","2025-03-26 12:24:19+01","2025-06-30 05:13:54+01","",1,"","",438,"referral","Organic","","NG","pro"
"sub_97pnfircvcz8p5","5380eefa-8631-4f80-8373-1d02fe392ea9","cus_77k71k4fpl3x2j","price_starter_annual","starter",20250319,"2025-03","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2025-03-19 10:33:41+01","2025-04-02 04:21:20+01","2025-03-19 01:26:14+01","2025-06-30 05:08:55+01","",1,"","",445,"google_ads","Paid",1,"GB","starter"
"sub_53yxhzkiew6or6","ddfefcdc-d718-4d8d-8685-6888a552b0be","cus_p7dfjcp0tlz1xg","price_business_monthly","business",20250426,"2025-04","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-04-26 10:39:04+01","2025-05-10 12:28:37+01","2025-04-26 21:28:23+01","2025-06-30 14:57:50+01","",1,"","",406,"linkedin_ads","Paid",1,"US","business"
"sub_9npgird4jpdt12","e98005f2-45c0-4da4-a552-fda3f4c0e8e9","cus_diz1xevo7q5egv","price_starter_monthly","starter",20240310,"2024-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-03-11 00:50:26+01","2024-03-24 18:14:06+01","2024-03-10 17:07:02+01","2025-06-30 07:01:51+01","",1,"","",819,"google_ads","Paid",1,"NG","starter"
"sub_j7rpbad0ndv5dm","e9335b8f-87a6-4bd8-ad11-a1a29ff254d7","cus_4uaauwidqj4bwv","price_starter_monthly","starter",20240411,"2024-04","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-04-11 14:28:06+01","2024-04-25 08:03:29+01","2024-04-11 02:29:05+01","2025-06-30 07:32:02+01","",1,"","",787,"google_ads","Paid",1,"KE","starter"
"sub_l83k88rhoehapm","3b64ad1e-3e32-4184-9355-39c2edb4e7d1","cus_173rih83j0nphh","price_starter_monthly","starter",20240707,"2024-07","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-07-07 14:38:16+01","2024-07-21 16:01:13+01","2024-07-07 17:43:22+01","2025-06-30 15:27:45+01","",1,"","",700,"google_ads","Paid",1,"US","starter"
"sub_ahy5ho37pjpo3c","75b1b3c9-9821-4cfb-983f-b388c4d09ba2","cus_jw6nyqaelyyzz0","price_starter_annual","starter",20240406,"2024-04","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","active","2024-04-06 23:54:30+01","2024-04-20 01:02:03+01","2024-04-06 19:04:33+01","2025-06-30 08:53:08+01","",1,"","",792,"linkedin_ads","Paid",1,"KE","starter"
"sub_opllv12bvxejax","42ba9697-a199-48ca-a0d1-9c943ef4a358","cus_978v0bjwkon8uu","price_starter_monthly","starter",20241012,"2024-10","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-10-12 23:36:48+01","2024-10-26 23:54:45+01","2024-10-12 19:15:34+01","2025-06-30 18:04:52+01","",1,"","",603,"google_ads","Paid",1,"GH","starter"
"sub_jai9c2bvs3k337","93d3f449-14a3-43a8-ab07-2165d80ca1ff","cus_tfebe5407k5w1j","price_starter_monthly","starter",20240909,"2024-09","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-09-09 08:41:04+01","2024-09-23 07:29:37+01","2024-09-09 13:50:38+01","2025-06-30 17:31:40+01","",1,"","",636,"product_hunt","Organic","","ZA","starter"
"sub_eov0d68fr8rui3","07ab680e-2668-425e-88e4-9fc8147dc74a","cus_bfibjzp97bmzrr","price_pro_monthly","pro",20240325,"2024-03","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","canceled","2024-03-25 20:18:37+01","2024-04-08 19:58:07+01","2024-03-25 11:27:11+01","2024-11-20 07:47:44+01","2024-11-20 17:42:37+01","",1,"",240,"google_ads","Paid",1,"BR","pro"
"sub_qaz6fp9xaqs3tg","87f88d10-be65-45ba-93d2-1c9a1f43b6d7","cus_03uxh9a1g7irdl","price_starter_monthly","starter",20240304,"2024-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-03-04 22:01:40+01","2024-03-18 22:40:16+01","2024-03-04 03:26:03+01","2025-06-30 06:42:42+01","",1,"","",825,"google_ads","Paid",1,"NG","starter"
"sub_7772iy1uv52qfe","d4998fe4-9ab5-4719-b5c3-bbefaeed37d9","cus_fc3xq8va8x8l00","price_business_annual","business",20241214,"2024-12","TaskFlow Business","year","790.0000000000000000","65.8333333333333333","canceled","2024-12-14 22:32:01+01","2024-12-28 03:34:59+01","2024-12-14 15:01:46+01","2025-06-12 18:32:40+01","2025-06-12 19:18:59+01","",1,"",180,"google_ads","Paid",1,"KE","business"
"sub_jtfe85s0i99n7t","6b27569d-e5fe-4292-a27f-097f4bef459b","cus_tvdji1oahnox8f","price_starter_monthly","starter",20250317,"2025-03","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","canceled","2025-03-17 16:42:05+01","2025-03-31 06:53:12+01","2025-03-17 02:51:01+01","2025-05-16 09:34:02+01","2025-05-16 14:30:20+01","",1,"",60,"google_ads","Paid",1,"US","starter"
"sub_dvdxdf6yv2vp6f","52ed0278-53e6-49fb-aaa7-cbff6500d904","cus_mdnhqnjvdpngwd","price_business_monthly","business",20240810,"2024-08","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-08-09 16:42:40+01","2024-08-23 02:17:02+01","2024-08-10 00:48:25+01","2025-06-30 19:42:59+01","",1,"","",666,"organic_search","Organic","","IN","business"
"sub_ie6dueprtiry3t","dcd95b7a-fdc1-4fc6-aab9-72c1b3ba476f","cus_sxdqc2k9ykiput","price_pro_monthly","pro",20240825,"2024-08","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-08-25 15:37:51+01","2024-09-08 22:42:41+01","2024-08-25 08:21:46+01","2025-06-30 13:22:06+01","",1,"","",651,"organic_search","Organic","","US","pro"
"sub_kbvpx4ntz7pjsf","a29057ab-e7e9-4620-bf18-454c2149e392","cus_jjcsexggoc5kvq","price_pro_monthly","pro",20240918,"2024-09","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-09-18 13:09:10+01","2024-10-02 12:37:48+01","2024-09-18 15:00:09+01","2025-06-30 18:21:06+01","",1,"","",627,"linkedin_ads","Paid",1,"NG","pro"
"sub_wjta882jozibp9","f1ebb51b-3aef-4e6a-b6db-c34c0edce390","cus_c9jypaoaxqox00","price_business_monthly","business",20250217,"2025-02","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","canceled","2025-02-17 01:39:53+01","2025-03-03 03:05:19+01","2025-02-17 13:30:09+01","2025-05-18 17:28:38+01","2025-05-18 19:04:27+01","",1,"",90,"google_ads","Paid",1,"IN","business"
"sub_9e69ix9xf3hoir","ad8f7a87-4f9f-4070-966b-5b3c82f4810d","cus_keaea84hxxpw2g","price_pro_annual","pro",20241111,"2024-11","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2024-11-11 02:58:16+01","2024-11-25 11:35:32+01","2024-11-11 14:57:00+01","2025-06-30 11:11:15+01","",1,"","",573,"linkedin_ads","Paid",1,"US","pro"
"sub_l3af6kkfedlbgk","cdd81c38-e476-48a3-8430-e69d89e910d4","cus_8q4vhu4bawz940","price_starter_annual","starter",20240316,"2024-03","TaskFlow Starter","year","90.0000000000000000","7.5000000000000000","canceled","2024-03-17 00:30:57+01","2024-03-31 00:04:49+01","2024-03-16 01:50:36+01","2024-11-11 14:25:54+01","2024-11-11 03:30:48+01","",1,"",240,"linkedin_ads","Paid",1,"NG","starter"
"sub_zvutbt6ao3fjpo","5b946b8c-b27d-47cb-952b-abb87359ef8a","cus_765icautjx6ewx","price_pro_monthly","pro",20240528,"2024-05","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-05-28 13:40:24+01","2024-06-11 09:34:27+01","2024-05-28 04:50:14+01","2025-06-30 11:39:11+01","",1,"","",740,"google_ads","Paid",1,"KE","pro"
"sub_t2i9owp7nl6dmj","0f8c2986-4981-49fc-b31f-8becd6d88afb","cus_svy74zq50op7xm","price_pro_monthly","pro",20240111,"2024-01","TaskFlow Pro","month","25.0000000000000000","25.0000000000000000","active","2024-01-11 20:08:46+01","2024-01-25 20:43:11+01","2024-01-11 11:51:42+01","2025-06-30 02:07:07+01","",1,"","",878,"google_ads","Paid",1,"US","pro"
"sub_yrnznzmccyc3t1","3e0b97a0-8b7f-4349-b17f-f6f0f9de2f53","cus_ehvdo9khba5mf3","price_pro_annual","pro",20250308,"2025-03","TaskFlow Pro","year","250.0000000000000000","20.8333333333333333","active","2025-03-08 23:41:08+01","2025-03-22 04:32:37+01","2025-03-08 13:13:26+01","2025-06-30 11:15:26+01","",1,"","",456,"google_ads","Paid",1,"NG","pro"
"sub_ncrbvxketugknn","3a508615-5666-479e-b289-40d7a4a80d2a","cus_r9211u645vdb82","price_starter_monthly","starter",20240202,"2024-02","TaskFlow Starter","month","9.0000000000000000","9.0000000000000000","active","2024-02-02 20:27:27+01","2024-02-16 16:26:03+01","2024-02-02 09:50:57+01","2025-07-01 00:55:35+01","",1,"","",856,"google_ads","Paid",1,"NG","starter"
"sub_pf37l5rptbq818","91f80022-34d3-4a29-85b4-4dd9ecc59012","cus_bdw56fkps0dxme","price_business_monthly","business",20250204,"2025-02","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2025-02-04 05:15:54+01","2025-02-18 12:16:51+01","2025-02-04 07:50:32+01","2025-06-30 20:01:27+01","",1,"","",488,"organic_search","Organic","","CA","business"
"sub_new1mkdwvm7a7p","59da93a9-db37-4bc6-9084-d7c32d19133e","cus_kgjzowi1t2ep76","price_business_monthly","business",20240731,"2024-07","TaskFlow Business","month","79.0000000000000000","79.0000000000000000","active","2024-07-31 15:27:56+01","2024-08-14 16:44:42+01","2024-07-31 06:07:11+01","2025-06-30 05:18:11+01","",1,"","",676,"referral","Organic","","NG","business"
